Id,Age,WorkingCondition,FinalWeight,Education,YearsOfEducation,MaritalStatus,Occupation,Relationship,Ethnicity,Gender,InvestmentGains,InvestmentLosses,WeeklyWorkHours,CountryOfOrigin,MonthlyIncome
476,24,Private,56121,5th-6th,3,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,60,Mexico,0
18940,25,Private,89625,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,OwnChild,AsianPacificIslander,Female,0,0,40,United-States,0
24472,56,,425497,AssociatesAcademy,12,MarriedCivilianSpouse,,Husband,White,Male,0,0,20,United-States,0
16392,32,Private,316589,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
28234,45,,256649,Bachelors,13,MarriedCivilianSpouse,,Husband,Black,Male,0,0,45,United-States,1
6412,64,SelfEmployedNotIncluded,104958,7th-8th,4,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,70,United-States,0
2552,50,LocalGovernment,117496,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Wife,White,Female,0,0,24,United-States,0
29451,22,,174626,7th-8th,4,NeverMarried,,OwnChild,White,Male,0,0,40,United-States,0
28979,40,Private,163434,HighSchoolGraduate,9,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,50,United-States,0
6853,29,Private,149902,Doctorate,16,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,80,United-States,0
5547,44,Private,103759,Bachelors,13,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,40,United-States,1
13490,31,Private,185778,HighSchoolGraduate,9,NeverMarried,FarmingFishing,NotInFamily,White,Male,0,0,60,United-States,0
18811,20,LocalGovernment,247794,AssociatesVocationalSchool,11,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,35,United-States,0
23129,37,FederalGovernment,238980,Masters,14,NeverMarried,AdministrativeClerk,NotInFamily,White,Male,0,0,42,United-States,0
26391,42,SelfEmployedNotIncluded,221581,HighSchoolGraduate,9,MarriedAbsentSpouse,CraftRepair,NotInFamily,White,Female,0,0,40,United-States,0
32203,35,Private,78247,AssociatesVocationalSchool,11,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,50,United-States,0
31399,23,,234108,College,10,NeverMarried,,NotInFamily,White,Male,0,0,40,United-States,0
21254,43,SelfEmployedNotIncluded,388725,College,10,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,60,United-States,1
18659,24,Private,175778,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Female,0,0,40,United-States,0
9204,35,Private,35945,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
17962,39,Private,70240,College,10,MarriedCivilianSpouse,Sales,Wife,AsianPacificIslander,Female,0,0,40,Philippines,0
23649,40,Private,379919,College,10,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
25644,28,Private,190350,9th,5,MarriedCivilianSpouse,ProtectiveServices,Wife,Black,Female,0,0,40,United-States,0
10184,29,Private,36601,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,50,United-States,0
20355,38,Private,168680,College,10,NeverMarried,AdministrativeClerk,OwnChild,Black,Female,0,0,40,United-States,0
13566,36,Private,295706,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,NotInFamily,White,Male,3674,0,42,United-States,0
22264,66,Private,271567,HighSchoolGraduate,9,Separated,MachinesOperationInspector,NotInFamily,Black,Male,0,0,40,United-States,0
16281,25,FederalGovernment,207342,College,10,NeverMarried,ExecutiveManagerial,NotInFamily,Black,Male,0,0,40,United-States,0
32787,25,Private,312338,AssociatesVocationalSchool,11,NeverMarried,CraftRepair,Unmarried,AmericanIndianEskimo,Male,0,0,40,United-States,0
29119,25,Private,109609,College,10,NeverMarried,OtherService,NotInFamily,White,Male,0,0,25,United-States,0
21361,32,Private,171813,Bachelors,13,NeverMarried,ProfessionalSpecialty,OwnChild,White,Female,0,0,40,United-States,0
7194,51,Private,177927,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,60,United-States,1
20252,71,SelfEmployedNotIncluded,141742,HighSchoolGraduate,9,Widowed,FarmingFishing,Unmarried,White,Male,1731,0,5,United-States,0
18490,37,Private,545483,AssociatesAcademy,12,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,40,United-States,0
6824,74,StateGovernment,193602,College,10,Widowed,ExecutiveManagerial,NotInFamily,Black,Male,15831,0,40,United-States,1
27625,30,SelfEmployedIncluded,443546,AssociatesVocationalSchool,11,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,35,United-States,0
23933,29,Private,160786,College,10,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,46,United-States,0
33563,54,Private,169182,HighSchoolGraduate,9,Separated,AdministrativeClerk,Unmarried,White,Female,0,0,38,Puerto-Rico,0
782,26,Private,128553,College,10,NeverMarried,ExecutiveManagerial,OwnChild,Black,Female,0,0,40,United-States,0
14940,28,Private,187479,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,55,United-States,0
34060,20,Private,72055,College,10,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
18134,33,Private,91666,12th,8,Divorced,ExecutiveManagerial,NotInFamily,White,Male,0,0,40,United-States,0
30799,50,Private,279129,Bachelors,13,Divorced,ExecutiveManagerial,NotInFamily,White,Male,0,0,55,United-States,1
30933,33,Private,133861,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,62,United-States,0
10984,30,Private,111567,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
6520,34,StateGovernment,278378,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,Black,Male,0,0,40,United-States,0
5775,45,Private,274657,11th,7,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,,0
30934,38,Private,237091,College,10,MarriedAbsentSpouse,OtherService,Unmarried,White,Female,0,0,36,Peru,0
13172,42,LocalGovernment,147510,Bachelors,13,Separated,ProfessionalSpecialty,Unmarried,White,Male,0,0,40,United-States,0
30574,47,SelfEmployedIncluded,147869,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,0
9284,26,Private,38257,HighSchoolGraduate,9,NeverMarried,OtherService,Unmarried,White,Female,0,0,20,United-States,0
31103,21,,202214,College,10,NeverMarried,,OwnChild,White,Female,0,1721,40,United-States,0
9370,44,Private,76196,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,0
12820,47,Private,161558,10th,6,MarriedAbsentSpouse,TransportMoving,NotInFamily,Black,Male,0,0,45,United-States,0
18709,20,Private,34706,College,10,NeverMarried,ExecutiveManagerial,NotInFamily,Black,Male,0,0,47,United-States,0
33408,54,SelfEmployedIncluded,146574,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
10272,43,Private,390369,1st-4th,2,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,70,Mexico,0
5056,45,LocalGovernment,170099,AssociatesAcademy,12,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,United-States,0
10801,21,Private,314165,College,10,NeverMarried,Sales,OwnChild,White,Male,0,0,40,Columbia,0
1855,44,Private,35910,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,1902,56,United-States,1
26867,36,Private,150057,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,65,United-States,0
1728,44,Private,193537,9th,5,NeverMarried,PrivateHouseServant,Unmarried,White,Female,0,0,50,Puerto-Rico,0
16995,29,Private,110442,HighSchoolGraduate,9,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,45,United-States,0
16010,52,SelfEmployedIncluded,287927,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,15024,0,40,United-States,1
4667,62,Private,149617,College,10,Widowed,ExecutiveManagerial,NotInFamily,White,Female,0,0,16,United-States,0
32186,35,LocalGovernment,258725,AssociatesAcademy,12,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,40,United-States,0
21798,50,Private,249096,College,10,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,60,United-States,1
24488,66,Private,204283,7th-8th,4,MarriedCivilianSpouse,TransportMoving,Husband,Black,Male,0,0,40,United-States,0
24559,17,Private,165018,10th,6,NeverMarried,Sales,OwnChild,White,Female,0,0,10,United-States,0
8536,51,StateGovernment,367209,Doctorate,16,MarriedAbsentSpouse,ProfessionalSpecialty,NotInFamily,White,Male,0,0,70,United-States,1
32669,24,Private,187551,College,10,NeverMarried,AdministrativeClerk,OwnChild,Black,Female,0,0,20,United-States,0
27734,30,Private,236770,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
3751,54,Private,229375,College,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,0
12925,29,FederalGovernment,33315,AssociatesAcademy,12,Divorced,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
12723,43,Private,115806,Masters,14,Divorced,ExecutiveManagerial,Unmarried,White,Female,0,2547,40,United-States,1
30576,20,Private,35448,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,12,United-States,0
11408,32,Private,168443,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,0,0,40,United-States,0
98,33,Private,189017,12th,8,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,United-States,0
23370,25,StateGovernment,180884,College,10,MarriedCivilianSpouse,AdministrativeClerk,Wife,Black,Female,0,0,40,United-States,0
3138,20,Private,138352,HighSchoolGraduate,9,NeverMarried,OtherService,OtherRelative,White,Male,0,0,30,United-States,0
13369,25,Private,306666,College,10,MarriedCivilianSpouse,Sales,Husband,Black,Male,0,0,45,United-States,0
14358,40,Private,115516,Masters,14,MarriedCivilianSpouse,OtherService,Husband,AsianPacificIslander,Male,0,0,40,China,0
17922,62,StateGovernment,221558,Masters,14,Separated,ProfessionalSpecialty,Unmarried,White,Female,0,0,24,,0
28165,57,Private,165695,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,,1
13141,29,Private,37215,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,55,United-States,0
15178,46,SelfEmployedNotIncluded,119944,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,1
3649,27,Private,30237,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Wife,White,Female,0,0,45,United-States,0
10850,21,Private,305781,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,Unmarried,White,Male,0,0,45,United-States,0
31676,33,Private,111363,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
17902,23,Private,208946,Bachelors,13,NeverMarried,Sales,OwnChild,White,Male,0,0,40,United-States,0
29638,37,Private,51198,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,45,United-States,0
1634,48,FederalGovernment,247043,HighSchoolGraduate,9,Divorced,AdministrativeClerk,NotInFamily,White,Male,0,0,40,United-States,0
21009,47,Private,161676,11th,7,NeverMarried,TransportMoving,NotInFamily,Black,Male,0,0,40,United-States,0
12465,30,Private,110594,HighSchoolGraduate,9,Divorced,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
11862,25,Private,235218,Bachelors,13,NeverMarried,ExecutiveManagerial,OwnChild,White,Female,0,0,40,United-States,0
22951,52,LocalGovernment,199995,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,7298,0,60,United-States,1
13993,24,Private,137591,College,10,NeverMarried,Sales,OwnChild,White,Male,0,0,10,Greece,0
18475,80,Private,216073,5th-6th,3,MarriedCivilianSpouse,OtherService,Husband,White,Male,0,0,32,United-States,0
23482,29,Private,87507,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,AsianPacificIslander,Male,0,0,60,India,0
6172,25,,335376,Bachelors,13,NeverMarried,,OwnChild,White,Female,0,0,30,United-States,0
7522,32,Private,195891,AssociatesAcademy,12,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,45,United-States,1
573,43,Private,164693,AssociatesVocationalSchool,11,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,50,United-States,0
9880,38,Private,182526,Bachelors,13,MarriedAbsentSpouse,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
29265,34,Private,46746,11th,7,NeverMarried,OtherService,NotInFamily,White,Male,0,0,30,United-States,0
33391,26,Private,266022,College,10,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,0
19447,53,LocalGovernment,139671,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,0
598,25,Private,120238,HighSchoolGraduate,9,MarriedAbsentSpouse,MachinesOperationInspector,NotInFamily,White,Male,0,0,40,Poland,0
31047,21,Private,196742,College,10,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,0,0,28,United-States,0
15353,49,LocalGovernment,31267,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,50,United-States,0
23018,29,Private,57889,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,45,United-States,1
33703,18,Private,74539,10th,6,NeverMarried,Sales,NotInFamily,White,Male,0,0,20,United-States,0
24260,48,StateGovernment,353824,HighSchoolGraduate,9,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,72,United-States,1
32061,25,Private,390657,College,10,NeverMarried,OtherService,NotInFamily,Black,Male,0,0,40,United-States,0
7346,60,,141580,HighSchoolGraduate,9,MarriedCivilianSpouse,,Husband,White,Male,0,0,50,United-States,1
6305,25,Private,221078,HighSchoolGraduate,9,NeverMarried,Sales,NotInFamily,White,Female,0,0,35,United-States,0
32035,35,,35751,1st-4th,2,MarriedCivilianSpouse,,Husband,White,Male,0,0,15,United-States,0
33716,53,FederalGovernment,36186,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,7298,0,40,United-States,1
16377,46,StateGovernment,298786,College,10,NeverMarried,OtherService,OwnChild,Black,Female,0,0,40,United-States,0
32317,53,Private,340723,ProfessionalSchool,15,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
29056,38,Private,111499,ProfessionalSchool,15,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,50,United-States,1
29525,65,Private,170012,Bachelors,13,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,34,United-States,0
22361,20,,163911,College,10,NeverMarried,,OwnChild,White,Female,0,0,40,United-States,0
24947,20,Private,70076,College,10,NeverMarried,MachinesOperationInspector,OwnChild,White,Female,0,0,40,United-States,0
18323,28,Private,264498,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
32766,44,LocalGovernment,241506,Masters,14,Divorced,ProfessionalSpecialty,Unmarried,White,Female,0,0,50,United-States,0
24485,41,SelfEmployedNotIncluded,198196,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,15024,0,50,United-States,1
1754,47,SelfEmployedNotIncluded,162924,Bachelors,13,Divorced,ExecutiveManagerial,NotInFamily,AsianPacificIslander,Male,0,0,60,Japan,0
20055,31,Private,255004,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,0,1741,38,United-States,0
28229,73,Private,57435,College,10,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,20,United-States,1
29778,33,FederalGovernment,122220,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Wife,Black,Female,0,0,40,United-States,1
33477,33,Private,272669,AssociatesAcademy,12,NeverMarried,AdministrativeClerk,Unmarried,AsianPacificIslander,Male,0,0,30,Hong,0
18746,47,LocalGovernment,134671,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,0
20645,18,Private,164571,HighSchoolGraduate,9,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
5433,33,Private,224258,7th-8th,4,NeverMarried,FarmingFishing,NotInFamily,White,Male,0,0,40,Mexico,1
22670,22,,229799,College,10,NeverMarried,,OtherRelative,White,Male,0,0,45,,0
13184,23,Private,180339,AssociatesAcademy,12,NeverMarried,Sales,OwnChild,White,Female,0,0,65,United-States,0
31726,28,Private,125321,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,NotInFamily,White,Female,0,0,40,United-States,0
2540,36,Private,297449,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,1
11930,23,Private,302312,HighSchoolGraduate,9,Divorced,ProtectiveServices,NotInFamily,Black,Male,0,0,40,United-States,0
31640,58,Private,101338,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,Greece,1
6343,34,Private,342709,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,0
9136,43,SelfEmployedNotIncluded,277488,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,30,United-States,0
33161,22,Private,189950,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,0,0,55,United-States,0
21976,45,Private,247043,11th,7,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,42,United-States,0
1172,28,Private,181659,11th,7,NeverMarried,TransportMoving,OwnChild,White,Male,0,0,50,United-States,0
15563,24,Private,237386,College,10,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,0,0,42,United-States,0
7928,22,Private,195767,Bachelors,13,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,30,United-States,0
17056,36,Private,171393,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,7298,0,55,United-States,1
14290,32,,251120,College,10,NeverMarried,,OtherRelative,White,Male,0,0,40,United-States,0
25999,23,Private,235853,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
31359,37,Private,173586,7th-8th,4,NeverMarried,OtherService,OwnChild,Black,Male,0,0,56,United-States,0
27718,51,SelfEmployedIncluded,274948,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,60,United-States,0
32273,31,Private,182162,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,0,0,37,United-States,0
33814,29,Private,196971,Bachelors,13,NeverMarried,ProfessionalSpecialty,OwnChild,White,Female,0,0,72,United-States,0
32154,49,,228372,College,10,MarriedCivilianSpouse,,Husband,White,Male,0,0,20,United-States,1
14532,34,StateGovernment,44464,Doctorate,16,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,60,United-States,0
15893,32,Private,167106,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,AsianPacificIslander,Male,0,0,40,Hong,0
5561,35,Private,110668,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Wife,Black,Female,0,0,35,United-States,0
17259,28,StateGovernment,106721,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,,0
18682,48,Private,248164,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,4386,0,50,United-States,1
33606,47,LocalGovernment,171095,AssociatesAcademy,12,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,0,0,35,United-States,1
2644,21,Private,82497,College,10,NeverMarried,OtherService,NotInFamily,White,Female,0,0,30,United-States,0
30315,45,Private,126876,HighSchoolGraduate,9,Divorced,CraftRepair,OwnChild,White,Female,0,0,40,United-States,0
26296,21,SelfEmployedNotIncluded,57298,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,15,United-States,0
5348,53,Private,102615,11th,7,Divorced,TransportMoving,NotInFamily,White,Male,0,0,40,Canada,0
30509,46,Private,159869,HighSchoolGraduate,9,Divorced,ExecutiveManagerial,NotInFamily,White,Male,0,0,44,United-States,0
9033,55,LocalGovernment,258121,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,1902,40,United-States,1
22060,20,StateGovernment,340475,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,10,United-States,0
16966,21,SelfEmployedNotIncluded,304602,AssociatesVocationalSchool,11,NeverMarried,FarmingFishing,OwnChild,White,Male,0,0,98,United-States,0
205,27,Private,193898,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,45,United-States,1
7897,48,Private,168556,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,55,United-States,0
9834,36,Private,448337,HighSchoolGraduate,9,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,0
2015,22,Private,206861,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Male,0,0,40,United-States,0
27830,21,Private,251603,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
28048,57,LocalGovernment,167457,7th-8th,4,Divorced,ExecutiveManagerial,Unmarried,White,Female,0,0,40,United-States,0
17290,19,Private,136391,HighSchoolGraduate,9,NeverMarried,TechSupport,OwnChild,White,Female,0,0,20,United-States,0
17016,30,Private,205659,AssociatesAcademy,12,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,0,0,50,Thailand,1
8462,19,,138153,College,10,NeverMarried,,OwnChild,White,Female,0,0,20,United-States,0
19676,36,Private,112271,Bachelors,13,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,1902,40,United-States,1
1975,22,Private,437994,College,10,NeverMarried,OtherService,OtherRelative,Black,Male,0,0,20,United-States,0
163,76,Private,124191,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
4999,30,Private,426431,Masters,14,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,10520,0,40,United-States,1
32471,28,Private,266070,ProfessionalSchool,15,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,50,United-States,0
9558,32,Private,207172,College,10,NeverMarried,Sales,OtherRelative,White,Female,0,0,40,United-States,0
27038,38,Private,31603,Bachelors,13,MarriedCivilianSpouse,CraftRepair,Wife,White,Female,0,0,40,United-States,0
4714,21,SelfEmployedNotIncluded,328906,HighSchoolGraduate,9,NeverMarried,CraftRepair,NotInFamily,White,Male,4865,0,35,United-States,0
9068,41,SelfEmployedIncluded,149102,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,35,United-States,1
1432,20,Private,97212,College,10,MarriedCivilianSpouse,Sales,Wife,White,Female,0,0,30,United-States,0
15262,31,Private,114691,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,1
23253,32,Private,231263,College,10,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,60,United-States,1
12836,24,Private,266971,Bachelors,13,NeverMarried,Sales,NotInFamily,White,Female,0,0,40,United-States,0
29657,24,Private,197757,Bachelors,13,NeverMarried,ProfessionalSpecialty,OwnChild,AsianPacificIslander,Female,0,0,40,Philippines,0
13976,34,Private,238305,College,10,MarriedCivilianSpouse,OtherService,Wife,White,Female,0,1628,12,,0
1620,43,Private,177937,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,0,0,40,,1
7711,20,Private,164775,5th-6th,3,NeverMarried,HandlersCleaners,OtherRelative,White,Male,0,0,40,Guatemala,0
7737,62,LocalGovernment,180162,9th,5,Divorced,ProtectiveServices,NotInFamily,Black,Male,0,0,24,United-States,0
4284,41,Private,257758,12th,8,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
7532,58,FederalGovernment,139290,Bachelors,13,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,40,United-States,1
14140,33,Private,249438,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,Black,Female,0,0,40,United-States,0
17070,39,LocalGovernment,305597,HighSchoolGraduate,9,Separated,ExecutiveManagerial,Unmarried,White,Male,0,0,40,United-States,0
13494,42,Private,118652,AssociatesAcademy,12,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,40,United-States,0
27433,18,Private,100875,11th,7,NeverMarried,OtherService,Unmarried,White,Female,0,0,28,United-States,0
10054,21,Private,198050,HighSchoolGraduate,9,NeverMarried,OtherService,NotInFamily,White,Female,0,0,28,United-States,0
10852,53,LocalGovernment,549341,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,Black,Male,0,0,35,United-States,0
3385,22,Private,218415,College,10,NeverMarried,TechSupport,Unmarried,White,Female,0,0,50,United-States,0
2840,53,SelfEmployedIncluded,162381,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,15024,0,45,United-States,1
29313,35,Private,188888,Bachelors,13,NeverMarried,Sales,NotInFamily,White,Male,0,0,40,United-States,1
32225,27,SelfEmployedNotIncluded,32280,HighSchoolGraduate,9,NeverMarried,FarmingFishing,Unmarried,White,Male,0,0,50,United-States,0
32649,32,Private,147654,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,1902,40,United-States,1
23847,56,Private,121362,Bachelors,13,Divorced,OtherService,NotInFamily,White,Female,0,0,32,United-States,0
15079,46,Private,147640,5th-6th,3,MarriedCivilianSpouse,TransportMoving,Husband,AmericanIndianEskimo,Male,0,1902,40,United-States,0
29310,31,SelfEmployedNotIncluded,402812,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,7298,0,45,United-States,1
19716,30,Private,155781,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,70,United-States,0
26202,22,Private,324685,9th,5,NeverMarried,Sales,NotInFamily,White,Female,0,0,32,United-States,0
15942,24,,152140,HighSchoolGraduate,9,MarriedCivilianSpouse,,Wife,White,Female,0,0,40,United-States,0
10596,68,,286869,7th-8th,4,Widowed,,NotInFamily,White,Female,0,1668,40,,0
22789,20,Private,278391,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Male,0,0,25,Nicaragua,0
25280,26,Private,258550,Bachelors,13,NeverMarried,AdministrativeClerk,OwnChild,White,Male,0,0,40,United-States,0
15434,32,Private,356689,HighSchoolGraduate,9,Divorced,AdministrativeClerk,Unmarried,White,Male,3887,0,40,United-States,0
2097,25,Private,212522,HighSchoolGraduate,9,NeverMarried,CraftRepair,OtherRelative,White,Male,0,0,40,United-States,0
10196,20,Private,175069,College,10,NeverMarried,AdministrativeClerk,OwnChild,White,Male,0,0,40,Yugoslavia,0
22437,38,SelfEmployedNotIncluded,261382,College,10,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,0
8000,53,Private,276369,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,45,United-States,0
30045,41,,202822,HighSchoolGraduate,9,Separated,,NotInFamily,Black,Female,0,0,32,United-States,0
32438,24,Private,138768,AssociatesAcademy,12,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,30,United-States,0
16371,19,,285177,College,10,NeverMarried,,OwnChild,White,Male,0,0,18,United-States,0
